created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,entsoe_mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start,source,start_local,end_local,duration_days,reduction_mw,event_id,kind,unit_or_pair,unit_name,entsoe_source,duplicate_of,in_domain,out_domain,pair,kept,nominal_mw_proxy,season,hydro_plausible,matched_thread_ids,rejection_reason,accepted,revision_surprise,first_publication_lead_hours,n_versions
2025-11-05 14:12:26+00:00,345,,Unplanned outage,A03,,2021-12-22 12:55:00+00:00,Q064fAnSHdcvYPrgGl5jmw,,,,,,,1,MAW,PT1M,3,2021-12-20 07:00:00+00:00,,2021-12-20 08:00:00+01:00,2021-12-22 13:55:00+01:00,2.2465277777777777,370.0,T030,transmission,dk1_se3,,A78,,SE_3,DK_1,dk1_se3,True,715.0,winter,False,,overlap_below_50pct,False,False,,0
2025-11-05 14:12:26+00:00,345,,Unplanned outage,A03,,2021-12-22 12:55:00+00:00,7N8jIKUgu-Xcfhnbka3R8Q,,,,,,,1,MAW,PT1M,4,2021-12-20 07:00:00+00:00,,2021-12-20 08:00:00+01:00,2021-12-22 13:55:00+01:00,2.2465277777777777,370.0,T031,transmission,se3_dk1,,A78,,DK_1,SE_3,se3_dk1,True,715.0,winter,False,,overlap_below_50pct,False,False,,0
2025-11-05 14:38:59+00:00,345,,Unplanned outage,A03,,2022-03-10 15:30:00+00:00,lMwaSV_a19Ex8pgaCuTosA,,,,,,,1,MAW,PT1M,11,2022-01-20 21:39:00+00:00,,2022-01-20 22:39:00+01:00,2022-03-10 16:30:00+01:00,48.74375,370.0,T032,transmission,dk1_se3,,A78,,SE_3,DK_1,dk1_se3,True,715.0,winter,False,,overlap_below_50pct,False,False,,0
2025-11-05 14:38:59+00:00,345,,Unplanned outage,A03,,2022-03-10 15:30:00+00:00,DnQInOMlkM0Y9Hi1OlFskw,,,,,,,1,MAW,PT1M,11,2022-01-20 21:39:00+00:00,,2022-01-20 22:39:00+01:00,2022-03-10 16:30:00+01:00,48.74375,370.0,T033,transmission,se3_dk1,,A78,,DK_1,SE_3,se3_dk1,True,715.0,winter,False,,overlap_below_50pct,False,False,,0
2025-11-05 15:48:49+00:00,0,,Unplanned outage,A03,,2022-07-22 21:59:00+00:00,pCFUxQt_4ZREDOvKu5t0dg,,,,,,,1,MAW,PT1M,2,2022-07-20 22:00:00+00:00,,2022-07-21 00:00:00+02:00,2022-07-22 23:59:00+02:00,1.9993055555555554,1200.0,T034,transmission,fi_se3,,A78,,SE_3,FI,fi_se3,True,1200.0,summer,False,,overlap_below_50pct,False,False,,0
2025-11-05 15:48:49+00:00,0,,Unplanned outage,A03,,2022-07-22 21:59:00+00:00,hHyXszTYnziXCy-1CvZOMg,,,,,,,1,MAW,PT1M,2,2022-07-20 22:00:00+00:00,,2022-07-21 00:00:00+02:00,2022-07-22 23:59:00+02:00,1.9993055555555554,1200.0,T035,transmission,fi_se3,,A78,T034,SE_3,FI,fi_se3,True,1200.0,summer,False,,duplicate_of_T034,False,False,,0
2025-11-05 16:09:16+00:00,685,,Unplanned outage,A03,,2022-09-19 04:00:00+00:00,8PMEmUzHia79xQouTUo95A,,,,,,,1,MAW,PT1M,4,2022-08-09 17:00:00+00:00,,2022-08-09 19:00:00+02:00,2022-09-19 06:00:00+02:00,40.458333333333336,30.0,T036,transmission,se3_dk1,,A78,T040,DK_1,SE_3,se3_dk1,True,715.0,summer,False,,duplicate_of_T040,False,False,,0
2025-11-05 16:09:16+00:00,685,,Unplanned outage,A03,,2022-08-12 12:59:00+00:00,ikHEYza3dP-nXpqCmwG4UA,,,,,,,1,MAW,PT1M,8,2022-08-09 17:00:00+00:00,,2022-08-09 19:00:00+02:00,2022-08-12 14:59:00+02:00,2.832638888888889,30.0,T037,transmission,dk1_se3,,A78,,SE_3,DK_1,dk1_se3,True,715.0,summer,False,,overlap_below_50pct,False,False,,0
2025-11-05 16:09:16+00:00,685,,Unplanned outage,A03,,2022-08-12 12:59:00+00:00,BnDWwWP_2uQV60WlNX7LpA,,,,,,,1,MAW,PT1M,8,2022-08-09 17:00:00+00:00,,2022-08-09 19:00:00+02:00,2022-08-12 14:59:00+02:00,2.832638888888889,30.0,T038,transmission,se3_dk1,,A78,,DK_1,SE_3,se3_dk1,True,715.0,summer,False,,overlap_below_50pct,False,False,,0
2025-11-05 16:09:16+00:00,685,,Unplanned outage,A03,,2022-09-19 04:00:00+00:00,57-92pvjKtAfekapc7XY6w,,,,,,,1,MAW,PT1M,4,2022-08-09 17:00:00+00:00,,2022-08-09 19:00:00+02:00,2022-09-19 06:00:00+02:00,40.458333333333336,30.0,T039,transmission,dk1_se3,,A78,T041,SE_3,DK_1,dk1_se3,True,715.0,summer,False,,duplicate_of_T041,False,False,,0
2025-11-05 16:09:16+00:00,342,,Unplanned outage,A03,,2022-08-13 14:59:00+00:00,BnDWwWP_2uQV60WlNX7LpA,,,,,,,4080,MAW,PT1M,8,2022-08-12 12:59:00+00:00,,2022-08-12 14:59:00+02:00,2022-08-13 16:59:00+02:00,1.0833333333333333,373.0,T040,transmission,se3_dk1,,A78,,DK_1,SE_3,se3_dk1,True,715.0,summer,False,,overlap_below_50pct,False,False,,0
2025-11-05 16:09:16+00:00,342,,Unplanned outage,A03,,2022-08-13 14:59:00+00:00,ikHEYza3dP-nXpqCmwG4UA,,,,,,,4080,MAW,PT1M,8,2022-08-12 12:59:00+00:00,,2022-08-12 14:59:00+02:00,2022-08-13 16:59:00+02:00,1.0833333333333333,373.0,T041,transmission,dk1_se3,,A78,,SE_3,DK_1,dk1_se3,True,715.0,summer,False,,overlap_below_50pct,False,False,,0
2025-11-05 16:09:16+00:00,685,,Unplanned outage,A03,,2022-09-19 04:00:00+00:00,ikHEYza3dP-nXpqCmwG4UA,,,,,,,5640,MAW,PT1M,8,2022-08-13 14:59:00+00:00,,2022-08-13 16:59:00+02:00,2022-09-19 06:00:00+02:00,36.54236111111111,30.0,T042,transmission,dk1_se3,,A78,,SE_3,DK_1,dk1_se3,True,715.0,summer,False,,overlap_below_50pct,False,False,,0
2025-11-05 16:09:16+00:00,685,,Unplanned outage,A03,,2022-09-19 04:00:00+00:00,BnDWwWP_2uQV60WlNX7LpA,,,,,,,5640,MAW,PT1M,8,2022-08-13 14:59:00+00:00,,2022-08-13 16:59:00+02:00,2022-09-19 06:00:00+02:00,36.54236111111111,30.0,T043,transmission,se3_dk1,,A78,,DK_1,SE_3,se3_dk1,True,715.0,summer,False,,overlap_below_50pct,False,False,,0
2025-11-06 05:38:14+00:00,400,,Unplanned outage,A03,,2023-04-20 15:59:00+00:00,-grBT2UBodMZg11UoYipLQ,,,,,,,1,MAW,PT1M,9,2023-04-19 07:52:00+00:00,,2023-04-19 09:52:00+02:00,2023-04-20 17:59:00+02:00,1.3381944444444445,800.0,T044,transmission,se3_fi,,A78,T047,FI,SE_3,se3_fi,True,1200.0,spring,True,,duplicate_of_T047,False,False,,0
2025-11-06 05:38:14+00:00,400,,Unplanned outage,A03,,2023-04-20 15:59:00+00:00,V0wDKXnbsuaXgOi417Enbw,,,,,,,1,MAW,PT1M,9,2023-04-19 07:52:00+00:00,,2023-04-19 09:52:00+02:00,2023-04-20 17:59:00+02:00,1.3381944444444445,800.0,T045,transmission,fi_se3,,A78,T046,SE_3,FI,fi_se3,True,1200.0,spring,True,,duplicate_of_T046,False,False,,0
2025-11-06 05:38:14+00:00,400,,Unplanned outage,A03,,2023-04-20 15:59:00+00:00,wLjEkrfih412pAHx_h3dTQ,,,,,,,1,MAW,PT1M,9,2023-04-19 07:52:00+00:00,,2023-04-19 09:52:00+02:00,2023-04-20 17:59:00+02:00,1.3381944444444445,800.0,T046,transmission,fi_se3,,A78,,SE_3,FI,fi_se3,True,1200.0,spring,True,f122322e-f16d-46e6-8a65-01e9ba388770,,True,True,-0.5813888888888888,8
2025-11-06 05:38:14+00:00,400,,Unplanned outage,A03,,2023-04-20 15:59:00+00:00,ZKUgTaVMfVseCx1PUf1jFw,,,,,,,1,MAW,PT1M,9,2023-04-19 07:52:00+00:00,,2023-04-19 09:52:00+02:00,2023-04-20 17:59:00+02:00,1.3381944444444445,800.0,T047,transmission,se3_fi,,A78,,FI,SE_3,se3_fi,True,1200.0,spring,True,f122322e-f16d-46e6-8a65-01e9ba388770,,True,True,-0.5813888888888888,8
2025-11-06 05:38:14+00:00,1150,,Unplanned outage,A03,,2023-05-09 03:59:00+00:00,wLjEkrfih412pAHx_h3dTQ,,,,,,,1928,MAW,PT1M,9,2023-04-20 15:59:00+00:00,,2023-04-20 17:59:00+02:00,2023-05-09 05:59:00+02:00,18.5,50.0,T048,transmission,fi_se3,,A78,T052,SE_3,FI,fi_se3,True,1200.0,spring,True,,duplicate_of_T052,False,False,,0
2025-11-06 05:38:14+00:00,1150,,Unplanned outage,A03,,2023-04-27 00:59:00+00:00,V0wDKXnbsuaXgOi417Enbw,,,,,,,1928,MAW,PT1M,9,2023-04-20 15:59:00+00:00,,2023-04-20 17:59:00+02:00,2023-04-27 02:59:00+02:00,6.375,50.0,T049,transmission,fi_se3,,A78,,SE_3,FI,fi_se3,True,1200.0,spring,True,f122322e-f16d-46e6-8a65-01e9ba388770,,True,True,31.53527777777778,8
2025-11-06 05:38:14+00:00,1150,,Unplanned outage,A03,,2023-05-09 03:59:00+00:00,-grBT2UBodMZg11UoYipLQ,,,,,,,1928,MAW,PT1M,9,2023-04-20 15:59:00+00:00,,2023-04-20 17:59:00+02:00,2023-05-09 05:59:00+02:00,18.5,50.0,T050,transmission,se3_fi,,A78,,FI,SE_3,se3_fi,True,1200.0,spring,True,f122322e-f16d-46e6-8a65-01e9ba388770,,True,True,31.53527777777778,8
2025-11-06 05:38:14+00:00,1150,,Unplanned outage,A03,,2023-04-27 00:59:00+00:00,ZKUgTaVMfVseCx1PUf1jFw,,,,,,,1928,MAW,PT1M,9,2023-04-20 15:59:00+00:00,,2023-04-20 17:59:00+02:00,2023-04-27 02:59:00+02:00,6.375,50.0,T051,transmission,se3_fi,,A78,T050,FI,SE_3,se3_fi,True,1200.0,spring,True,,duplicate_of_T050,False,False,,0
